tid,trening per uke,alder,klasse,løpsted
0:46:27,5,62,dame,Bergen
0:39:37,3,29,herre,Oslo
0:41:53,3,29,herre,Bergen
0:33:54,6,67,herre,Bergen
0:25:17,5,27,herre,Oslo
0:38:50,9,55,dame,Bergen
0:34:07,2,45,herre,Bergen
0:45:12,3,32,dame,Oslo
0:45:21,3,51,herre,Kristiansand
0:40:21,4,30,dame,Bergen
0:45:45,3,28,dame,Tromsø
0:39:40,10,29,dame,Oslo
0:27:32,9,27,herre,Grimstad
0:48:43,4,55,dame,Bergen
0:46:13,3,51,dame,Oslo
0:38:23,2,41,herre,Bergen
0:43:12,2,24,herre,Kristiansand
0:33:19,1,39,herre,Bergen
0:43:04,7,25,dame,Bergen
0:37:07,2,44,herre,Grimstad
0:36:15,6,27,herre,Grimstad
0:46:12,5,18,dame,Grimstad
0:45:34,3,24,dame,Bergen
0:41:20,3,44,dame,Grimstad
0:29:23,6,20,herre,Tromsø
0:32:55,3,29,herre,Oslo
0:41:55,3,27,herre,Grimstad
0:44:43,6,49,dame,Tromsø
0:45:48,2,28,dame,Tromsø
0:29:44,3,31,herre,Oslo
0:44:17,5,52,herre,Tromsø
0:28:12,11,24,dame,Oslo
0:29:06,10,43,dame,Grimstad
0:44:44,3,37,dame,Kristiansand
0:49:24,9,66,dame,Bergen
0:37:35,4,46,herre,Kristiansand
0:45:01,2,45,herre,Oslo
0:51:04,4,21,dame,Bergen
0:42:33,4,45,dame,Kristiansand
0:47:32,1,55,herre,Oslo
0:37:36,3,42,herre,Oslo
0:55:17,2,75,herre,Kristiansand
0:24:44,1,40,herre,Bergen
0:31:44,3,22,dame,Kristiansand
0:41:08,3,46,herre,Bergen
0:41:27,3,32,dame,Kristiansand
0:38:51,5,25,herre,Tromsø
0:34:49,2,42,herre,Grimstad
0:30:37,9,20,herre,Bergen
0:27:42,4,27,herre,Tromsø
0:25:45,4,31,herre,Oslo
0:36:47,5,19,dame,Oslo
0:37:02,12,19,dame,Bergen
0:36:34,3,22,dame,Tromsø
0:36:50,10,42,dame,Tromsø
0:58:24,3,46,dame,Oslo
0:37:52,4,36,dame,Bergen
0:29:20,6,21,herre,Oslo
0:36:55,8,35,herre,Kristiansand
0:37:04,3,24,herre,Bergen
0:44:43,3,63,herre,Oslo
0:28:56,5,43,herre,Oslo
0:32:36,5,49,herre,Tromsø
0:45:56,4,18,dame,Oslo
0:38:25,3,45,herre,Bergen
0:34:19,13,35,dame,Grimstad
0:33:32,7,71,herre,Oslo
0:26:18,11,47,herre,Grimstad
0:48:52,3,58,herre,Grimstad
0:25:17,4,28,herre,Kristiansand
0:43:01,4,22,herre,Tromsø
0:59:32,3,51,dame,Tromsø
0:33:05,9,44,dame,Bergen
0:41:04,9,23,dame,Oslo
0:34:54,3,30,herre,Tromsø
0:45:34,5,32,dame,Grimstad
0:47:06,1,18,dame,Grimstad
0:40:28,3,22,dame,Bergen
0:19:00,5,37,herre,Kristiansand
0:30:24,3,31,herre,Grimstad
0:42:56,3,37,dame,Oslo
0:49:45,3,63,herre,Oslo
0:33:14,4,31,herre,Bergen
0:48:06,3,20,dame,Tromsø
0:38:56,5,44,herre,Kristiansand
0:39:01,5,26,dame,Bergen
0:55:22,4,78,herre,Oslo
0:35:42,5,47,herre,Oslo
0:44:57,8,44,dame,Oslo
0:34:54,5,20,herre,Bergen
0:30:25,8,27,herre,Tromsø
0:36:51,3,31,herre,Grimstad
0:43:18,5,67,herre,Grimstad
0:55:52,9,72,dame,Kristiansand
0:28:24,8,47,herre,Oslo
0:52:36,3,48,dame,Tromsø
0:39:48,4,32,dame,Kristiansand
0:36:26,5,18,dame,Tromsø
0:48:46,3,43,dame,Bergen
0:46:58,4,79,herre,Tromsø
0:41:05,4,46,dame,Grimstad
0:42:14,4,22,herre,Tromsø
0:48:11,4,49,dame,Tromsø
0:35:50,12,25,dame,Bergen
0:41:51,6,29,dame,Tromsø
0:49:10,1,32,dame,Oslo
0:42:21,4,51,dame,Bergen
0:46:09,5,23,dame,Oslo
0:52:04,3,22,herre,Kristiansand
0:28:24,4,22,herre,Grimstad
0:37:08,10,67,herre,Kristiansand
0:26:42,4,50,herre,Bergen
0:35:46,3,51,herre,Bergen
0:57:50,3,54,dame,Tromsø
0:41:25,3,43,dame,Grimstad
0:36:39,5,30,herre,Kristiansand
0:43:05,3,76,herre,Kristiansand
0:30:47,5,44,herre,Bergen
0:26:18,9,30,herre,Tromsø
0:50:07,3,35,dame,Bergen
0:56:27,6,55,dame,Bergen
0:35:03,11,27,dame,Grimstad
0:37:27,2,43,herre,Bergen
0:43:46,2,32,dame,Tromsø
0:34:58,5,27,dame,Bergen
0:49:00,4,52,dame,Grimstad
0:45:34,2,46,herre,Bergen
0:43:54,3,42,herre,Oslo
0:35:15,3,53,herre,Oslo
0:51:06,13,50,dame,Oslo
0:50:40,2,45,dame,Kristiansand
0:53:06,7,87,herre,Tromsø
0:42:26,1,28,herre,Grimstad
0:56:27,3,68,herre,Oslo
0:43:50,2,44,herre,Grimstad
0:59:05,2,52,herre,Tromsø
0:45:36,3,62,herre,Kristiansand
0:31:20,6,48,herre,Kristiansand
0:44:01,6,66,herre,Tromsø
0:50:59,2,26,dame,Bergen
0:39:36,2,49,dame,Bergen
0:49:48,8,48,dame,Kristiansand
0:30:51,5,28,herre,Kristiansand
0:29:37,3,29,herre,Kristiansand
0:37:27,4,48,herre,Oslo
0:34:29,3,48,herre,Oslo
0:51:47,3,42,dame,Grimstad
0:37:28,3,48,herre,Grimstad
0:35:57,5,23,dame,Kristiansand
0:49:39,2,28,dame,Tromsø
0:38:50,4,53,herre,Bergen
0:45:23,3,25,dame,Grimstad
0:53:38,3,48,dame,Tromsø
0:40:13,4,31,herre,Bergen
0:33:02,6,42,herre,Bergen
0:40:22,4,32,dame,Kristiansand
0:42:27,2,35,herre,Kristiansand
0:37:09,10,56,herre,Tromsø
0:45:52,3,46,dame,Oslo
0:37:54,5,22,herre,Grimstad
0:49:46,5,74,herre,Tromsø
0:25:29,4,51,herre,Kristiansand
0:50:58,5,49,dame,Kristiansand
0:42:17,3,19,dame,Tromsø
0:38:02,2,44,herre,Kristiansand
0:33:09,4,30,dame,Grimstad
0:43:43,4,37,dame,Oslo
0:33:31,2,30,herre,Kristiansand
0:48:16,2,45,dame,Oslo
0:47:10,3,46,dame,Grimstad
0:46:43,2,19,herre,Tromsø
0:43:57,6,41,dame,Oslo
0:41:34,2,43,dame,Grimstad
0:34:24,4,52,herre,Bergen
0:36:07,2,44,herre,Grimstad
0:26:44,14,51,herre,Tromsø
0:47:11,3,47,dame,Bergen
0:46:15,4,38,dame,Tromsø
0:25:49,3,36,herre,Kristiansand
0:50:46,3,79,herre,Bergen
0:48:48,3,29,dame,Bergen
0:16:42,12,59,herre,Kristiansand
0:30:05,2,44,herre,Tromsø
0:50:14,2,23,dame,Tromsø
0:51:25,2,60,herre,Tromsø
0:36:05,5,60,herre,Bergen
0:42:06,4,37,herre,Tromsø
0:34:07,3,30,herre,Bergen
0:34:50,4,41,herre,Oslo
0:45:06,1,32,herre,Bergen
0:40:55,3,42,dame,Tromsø
0:42:12,9,43,dame,Grimstad
0:35:33,3,27,herre,Kristiansand
0:49:36,2,46,dame,Kristiansand
0:45:35,9,63,herre,Kristiansand
0:48:09,7,48,dame,Grimstad
0:28:00,9,18,herre,Grimstad
0:37:09,11,45,dame,Kristiansand
0:54:23,3,32,dame,Bergen
0:37:21,5,21,dame,Grimstad
0:41:00,3,60,herre,Kristiansand
0:38:47,5,26,herre,Kristiansand
0:37:34,3,50,dame,Kristiansand
0:54:19,11,67,dame,Tromsø
0:42:44,5,31,dame,Kristiansand
0:34:05,1,53,herre,Kristiansand
0:40:25,1,46,herre,Oslo
0:23:23,5,27,herre,Grimstad
0:43:59,3,67,herre,Kristiansand
0:35:35,9,51,herre,Grimstad
0:30:59,9,25,herre,Bergen
0:46:57,3,33,herre,Grimstad
0:39:09,12,54,dame,Grimstad
0:51:21,5,52,dame,Bergen
0:40:33,3,32,dame,Bergen
0:53:15,2,55,dame,Bergen
0:34:52,1,48,herre,Grimstad
0:31:12,11,20,dame,Oslo
0:36:22,8,48,herre,Tromsø
0:43:28,3,24,dame,Kristiansand
0:39:00,5,25,herre,Grimstad
0:32:54,3,40,herre,Grimstad
0:30:13,9,44,herre,Tromsø
0:38:15,1,60,herre,Bergen
0:42:00,11,55,dame,Bergen
0:40:17,1,36,herre,Kristiansand
0:42:48,2,33,herre,Kristiansand
0:58:43,3,55,dame,Kristiansand
0:38:53,3,35,dame,Kristiansand
0:24:18,10,41,herre,Grimstad
0:43:05,3,29,dame,Tromsø
0:47:10,6,69,herre,Grimstad
0:43:06,2,57,dame,Oslo
0:49:02,11,71,dame,Tromsø
0:39:30,2,30,dame,Tromsø
0:47:01,1,42,dame,Bergen
0:39:52,2,63,herre,Tromsø
0:39:17,4,29,herre,Kristiansand
0:34:01,3,46,herre,Oslo
0:41:53,2,65,herre,Bergen
0:41:49,1,25,dame,Oslo
0:39:52,8,46,dame,Oslo
0:41:32,4,43,herre,Oslo
0:36:51,2,48,herre,Bergen
0:48:51,1,44,herre,Bergen
0:51:03,6,82,herre,Kristiansand
0:30:28,7,39,dame,Grimstad
0:45:38,9,45,dame,Grimstad
0:40:20,3,44,dame,Oslo
0:32:49,7,37,herre,Bergen
0:45:46,4,64,herre,Oslo
0:40:26,4,66,herre,Tromsø
0:46:13,4,33,dame,Bergen
0:35:43,4,59,herre,Bergen
0:39:57,5,19,dame,Oslo
0:20:48,4,28,herre,Oslo
0:33:31,5,32,dame,Tromsø
0:40:39,5,51,dame,Kristiansand
0:42:08,3,60,herre,Tromsø
0:33:53,9,35,herre,Oslo
0:45:07,6,24,dame,Kristiansand
0:32:28,10,59,dame,Kristiansand
0:50:17,5,60,dame,Oslo
0:28:36,3,36,herre,Grimstad
0:41:24,4,27,herre,Tromsø
0:38:19,4,53,herre,Tromsø
0:43:13,3,22,herre,Bergen
0:42:15,3,33,herre,Kristiansand
0:42:44,1,30,herre,Oslo
0:30:24,4,35,herre,Tromsø
0:28:40,2,24,herre,Kristiansand
0:44:21,1,19,herre,Kristiansand
0:29:41,10,52,herre,Oslo
0:46:19,5,21,dame,Bergen
0:59:01,4,19,dame,Oslo
0:30:21,2,34,herre,Kristiansand
0:36:50,6,51,herre,Grimstad
0:40:27,4,34,herre,Tromsø
0:52:37,2,31,dame,Bergen
0:23:22,5,54,herre,Bergen
0:39:40,6,49,dame,Grimstad
0:52:00,7,18,dame,Bergen
0:30:41,3,48,herre,Kristiansand
0:32:58,5,22,dame,Grimstad
0:45:08,10,41,dame,Grimstad
0:37:12,7,53,herre,Kristiansand
0:55:09,5,75,herre,Bergen
0:38:38,2,28,herre,Kristiansand
0:45:55,9,42,dame,Tromsø
0:39:12,3,23,dame,Oslo
0:45:54,1,28,dame,Kristiansand
0:43:55,4,50,dame,Bergen
0:52:03,2,49,dame,Bergen
0:29:04,4,36,herre,Tromsø
0:45:20,4,56,herre,Kristiansand
0:36:11,5,47,herre,Kristiansand
0:26:03,8,37,herre,Kristiansand
0:47:16,4,60,herre,Tromsø
0:29:07,9,22,herre,Bergen
0:37:35,2,35,herre,Grimstad
0:42:07,2,36,herre,Kristiansand
0:41:09,2,33,herre,Oslo
0:48:30,6,27,dame,Grimstad
0:43:12,3,49,herre,Oslo
0:29:10,13,38,herre,Tromsø
0:33:12,5,56,herre,Oslo
0:48:00,5,20,dame,Grimstad
0:44:29,3,73,herre,Bergen
0:32:56,3,50,herre,Oslo
0:31:27,3,58,herre,Kristiansand
0:50:33,4,58,herre,Bergen
0:47:06,2,18,dame,Oslo
0:42:25,2,29,dame,Bergen
0:41:32,5,37,dame,Bergen
0:44:06,6,45,herre,Oslo
0:26:59,6,29,herre,Kristiansand
0:37:35,3,48,herre,Oslo
0:50:12,9,45,dame,Tromsø
0:47:05,3,28,dame,Kristiansand
0:31:52,3,39,herre,Kristiansand
0:35:04,11,54,herre,Kristiansand
0:43:59,3,48,herre,Bergen
0:49:22,4,43,dame,Grimstad
0:40:00,2,23,herre,Grimstad
0:36:49,3,25,dame,Grimstad
0:50:10,3,52,dame,Tromsø
0:47:44,3,26,herre,Tromsø
0:37:43,4,21,dame,Tromsø
0:33:25,4,52,dame,Tromsø
0:38:13,4,37,dame,Bergen
0:36:47,5,25,dame,Grimstad
0:41:27,5,62,herre,Tromsø
0:41:35,2,40,dame,Bergen
0:30:20,6,32,herre,Bergen
0:47:14,3,38,dame,Kristiansand
0:36:42,4,56,herre,Kristiansand
0:58:32,2,56,dame,Tromsø
0:41:51,3,55,dame,Tromsø
0:34:38,3,30,herre,Bergen
0:46:45,2,57,herre,Kristiansand
0:34:55,1,29,herre,Bergen
0:25:31,9,23,herre,Oslo
0:38:13,3,31,herre,Tromsø
0:43:52,3,59,dame,Kristiansand
0:32:53,2,23,herre,Bergen
0:27:08,11,31,herre,Bergen
0:34:06,3,37,herre,Oslo
0:30:45,3,30,herre,Grimstad
0:51:19,2,54,dame,Grimstad
0:28:03,14,27,herre,Tromsø
0:54:31,2,32,dame,Grimstad
0:48:09,3,27,dame,Grimstad
0:38:16,11,49,dame,Grimstad
0:33:16,5,36,herre,Bergen
0:53:21,3,34,dame,Bergen
0:38:09,5,31,herre,Grimstad
0:34:35,2,41,herre,Grimstad
0:29:52,2,22,herre,Grimstad
0:27:38,5,38,dame,Grimstad
0:58:33,1,63,dame,Bergen
0:36:27,2,22,dame,Tromsø
0:46:14,1,39,herre,Bergen
0:40:40,11,65,herre,Bergen
0:37:39,3,20,herre,Grimstad
0:46:22,4,56,herre,Oslo
0:30:13,8,32,herre,Bergen
0:55:12,1,45,dame,Bergen
0:22:33,9,53,herre,Oslo
0:43:51,3,18,dame,Tromsø
0:25:53,9,43,herre,Grimstad
0:30:18,3,53,herre,Tromsø
0:39:18,3,30,dame,Tromsø
0:56:01,2,63,herre,Oslo
0:45:35,3,57,dame,Bergen
0:45:19,1,33,dame,Grimstad
0:44:58,2,34,dame,Oslo
0:50:54,3,45,herre,Bergen
0:50:00,3,24,dame,Kristiansand
0:28:41,9,46,dame,Oslo
0:47:56,3,60,herre,Grimstad
0:48:14,3,40,dame,Tromsø
0:41:41,3,57,herre,Oslo
0:33:58,5,31,herre,Grimstad
0:45:24,2,19,dame,Oslo
0:38:24,3,50,herre,Bergen
0:47:42,3,47,herre,Bergen
0:40:48,2,23,dame,Grimstad
0:45:56,4,22,dame,Tromsø
0:49:17,4,60,dame,Oslo
0:41:59,4,67,herre,Kristiansand
0:56:35,4,68,dame,Kristiansand
0:42:03,4,60,herre,Oslo
0:51:37,4,32,herre,Oslo
0:33:29,9,43,dame,Bergen
0:44:06,6,22,dame,Tromsø
0:42:02,4,20,dame,Tromsø
0:34:28,2,18,herre,Tromsø
0:43:06,6,49,dame,Grimstad
0:34:36,2,19,herre,Tromsø
0:38:10,4,46,dame,Bergen
0:46:31,9,59,dame,Tromsø
0:48:06,4,47,dame,Grimstad
0:47:38,8,44,herre,Tromsø
0:42:53,9,67,herre,Tromsø
0:37:15,2,34,dame,Kristiansand
0:43:28,3,58,herre,Grimstad
0:31:15,7,51,herre,Bergen
0:42:44,3,26,herre,Oslo
0:26:03,4,35,herre,Oslo
0:41:44,3,53,herre,Grimstad
0:41:31,4,45,dame,Tromsø
0:34:02,2,25,herre,Tromsø
0:44:30,2,47,dame,Grimstad
0:46:06,3,36,dame,Kristiansand
0:42:40,4,53,herre,Bergen
0:42:27,4,23,dame,Grimstad
0:25:54,4,22,herre,Bergen
0:34:24,3,33,herre,Tromsø
0:55:14,4,59,dame,Bergen
0:35:33,6,21,dame,Bergen
0:49:32,5,32,dame,Tromsø
0:46:30,2,56,herre,Tromsø
0:28:36,10,44,herre,Oslo
0:49:33,3,36,dame,Oslo
0:33:26,5,19,herre,Grimstad
0:19:43,4,31,herre,Grimstad
0:31:02,5,24,herre,Bergen
0:24:41,4,41,herre,Grimstad
0:42:16,1,18,herre,Grimstad
0:32:41,5,42,herre,Oslo
0:52:49,4,41,dame,Oslo
0:43:08,3,44,dame,Tromsø
0:22:36,5,42,herre,Grimstad
0:35:03,2,31,herre,Tromsø
0:41:45,4,58,herre,Tromsø
0:57:26,4,69,herre,Kristiansand
0:34:55,2,44,herre,Tromsø
0:52:46,1,53,dame,Grimstad
0:53:35,3,67,herre,Tromsø
0:35:52,10,47,herre,Kristiansand
0:51:58,2,23,herre,Tromsø
0:40:47,3,49,herre,Oslo
0:49:38,3,42,dame,Bergen
0:26:16,5,43,herre,Kristiansand
0:37:05,11,60,herre,Bergen
0:24:33,12,42,herre,Kristiansand
0:27:06,7,38,herre,Bergen
0:38:53,2,22,herre,Oslo
0:33:02,12,19,dame,Bergen
0:43:03,4,49,dame,Kristiansand
0:52:18,3,70,herre,Bergen
0:38:33,4,26,herre,Tromsø
0:29:49,3,18,herre,Kristiansand
0:58:57,1,44,dame,Bergen
0:51:14,2,64,herre,Grimstad
0:31:54,9,55,herre,Tromsø
0:58:05,1,42,dame,Tromsø
0:38:11,3,41,dame,Oslo
0:36:11,8,38,dame,Tromsø
0:42:18,4,37,dame,Bergen
0:39:13,2,46,dame,Oslo
0:44:45,8,34,dame,Tromsø
0:54:59,1,59,herre,Kristiansand
0:56:09,4,37,dame,Oslo
0:24:07,5,22,herre,Bergen
0:27:35,4,33,herre,Oslo
0:38:14,5,54,herre,Oslo
0:36:39,2,34,herre,Oslo
0:35:58,3,38,herre,Kristiansand
0:35:43,9,54,dame,Tromsø
0:51:09,3,59,dame,Kristiansand
0:43:09,6,37,dame,Tromsø
0:45:43,3,25,dame,Kristiansand
0:41:01,4,31,dame,Bergen
0:46:49,3,44,herre,Tromsø
0:38:08,3,48,herre,Kristiansand
0:42:46,5,24,herre,Grimstad
0:43:33,2,43,dame,Oslo
0:21:28,11,26,herre,Tromsø
0:25:07,2,28,herre,Kristiansand
0:30:05,3,53,herre,Kristiansand
0:31:54,6,35,herre,Tromsø
0:56:58,5,63,dame,Oslo
0:32:09,12,45,herre,Grimstad
0:48:53,1,19,dame,Oslo
0:52:56,3,60,dame,Oslo
0:44:28,1,23,dame,Kristiansand
0:54:12,2,58,dame,Bergen
0:39:58,4,48,dame,Kristiansand
0:50:00,3,36,dame,Tromsø
0:41:40,3,55,dame,Oslo
0:35:08,2,31,herre,Tromsø
0:46:04,3,59,dame,Kristiansand
0:46:01,4,52,dame,Oslo
0:44:13,3,52,herre,Oslo
0:38:29,4,53,herre,Bergen
0:36:15,3,69,herre,Grimstad
0:43:41,6,32,dame,Oslo
0:40:48,1,22,herre,Oslo
0:46:22,8,57,dame,Grimstad
0:18:14,11,40,herre,Oslo
0:40:18,10,27,dame,Tromsø
0:55:17,3,72,herre,Oslo
0:21:34,9,46,herre,Grimstad
0:46:07,3,52,dame,Oslo
0:40:41,11,26,dame,Grimstad
0:40:04,5,45,dame,Bergen
0:54:51,2,46,dame,Kristiansand
0:46:09,2,27,dame,Grimstad
0:50:52,3,23,dame,Oslo
0:47:16,5,27,dame,Grimstad
0:46:33,2,22,dame,Bergen
0:35:23,6,24,dame,Bergen
0:36:28,7,41,herre,Bergen
0:35:35,3,40,herre,Bergen
0:36:33,4,52,herre,Kristiansand
0:44:21,5,30,herre,Bergen
0:39:52,8,46,herre,Kristiansand
0:50:10,1,42,herre,Oslo
0:39:10,4,19,dame,Kristiansand
0:40:54,3,30,dame,Tromsø
0:38:44,2,19,herre,Bergen
0:44:52,3,18,dame,Kristiansand
0:43:44,3,25,dame,Tromsø
0:30:58,4,40,herre,Grimstad
0:34:27,9,28,herre,Bergen
0:45:37,3,47,herre,Bergen
0:42:16,5,41,dame,Kristiansand
0:37:29,4,44,herre,Tromsø
0:33:01,4,44,herre,Kristiansand
0:35:35,1,33,herre,Grimstad
0:57:35,4,62,dame,Oslo
0:45:26,9,46,dame,Tromsø
0:55:11,7,65,dame,Kristiansand
0:55:15,3,53,dame,Oslo
0:32:12,3,38,herre,Kristiansand
0:50:45,1,34,dame,Tromsø
0:48:46,3,29,dame,Tromsø
0:33:59,12,40,dame,Oslo
0:48:14,3,56,dame,Bergen
0:53:08,3,57,dame,Grimstad
0:46:22,3,27,herre,Bergen
0:38:26,11,44,dame,Tromsø
0:36:36,5,47,dame,Tromsø
0:45:22,2,30,herre,Oslo
0:53:10,2,33,dame,Grimstad
0:48:07,3,29,herre,Bergen
0:49:28,1,52,herre,Oslo
0:39:55,12,62,dame,Bergen
0:35:40,8,18,dame,Bergen
0:44:49,2,55,herre,Oslo
0:53:53,1,53,dame,Oslo
0:44:21,1,61,herre,Bergen
0:41:12,3,39,dame,Bergen
0:51:04,2,72,herre,Kristiansand
0:41:48,10,58,dame,Bergen
0:35:21,3,56,herre,Tromsø
0:48:20,6,61,herre,Grimstad
0:38:02,3,29,herre,Oslo
0:38:24,1,19,herre,Tromsø
0:38:58,4,45,herre,Tromsø
0:23:53,4,24,herre,Grimstad
0:47:39,2,26,dame,Tromsø
0:39:19,5,40,dame,Grimstad
0:26:39,13,34,herre,Grimstad
0:51:47,2,48,dame,Oslo
0:36:17,1,45,herre,Oslo
0:40:51,3,45,herre,Oslo
0:31:25,11,24,dame,Grimstad
0:34:01,4,28,herre,Bergen
0:58:48,2,69,dame,Grimstad
0:53:29,3,56,dame,Bergen
0:31:54,5,26,herre,Tromsø
0:53:28,3,21,dame,Tromsø
0:41:31,3,40,dame,Grimstad
0:33:41,7,38,dame,Bergen
0:54:18,4,52,dame,Tromsø
0:36:09,8,23,herre,Oslo
0:31:18,7,18,herre,Oslo
0:33:50,4,30,dame,Tromsø
0:48:22,4,63,herre,Bergen
0:31:01,14,31,herre,Grimstad
0:51:35,2,39,dame,Grimstad
0:34:14,9,19,herre,Tromsø
0:18:29,11,24,herre,Kristiansand
0:47:04,3,50,dame,Grimstad
0:50:47,1,39,dame,Oslo
0:44:29,2,27,herre,Kristiansand
0:34:09,4,39,herre,Bergen
0:39:12,3,26,herre,Oslo
0:50:51,3,46,dame,Kristiansand
0:46:58,10,72,herre,Oslo
0:42:49,3,50,dame,Grimstad
0:36:38,9,33,dame,Grimstad
0:58:22,2,31,dame,Bergen
0:43:45,3,29,herre,Bergen
0:28:09,10,31,herre,Tromsø
0:25:36,4,42,herre,Kristiansand
0:51:00,4,54,dame,Tromsø
0:33:20,5,44,dame,Bergen
0:34:19,1,36,herre,Kristiansand
0:39:53,3,19,herre,Tromsø
0:37:41,4,38,dame,Bergen
0:28:46,1,49,herre,Kristiansand
0:43:17,4,20,dame,Tromsø
0:45:10,4,34,dame,Tromsø
0:34:02,2,35,herre,Oslo
0:49:04,4,39,dame,Oslo
0:55:36,3,61,dame,Kristiansand
0:42:37,2,42,dame,Grimstad
0:33:23,7,42,herre,Bergen
0:41:51,10,62,herre,Grimstad
0:58:50,1,36,dame,Grimstad
0:40:36,5,47,dame,Kristiansand
0:37:15,3,19,dame,Bergen
0:47:03,3,45,dame,Tromsø
0:39:12,4,50,herre,Kristiansand
0:24:20,13,29,herre,Tromsø
0:41:33,6,27,herre,Bergen
0:42:05,5,60,dame,Oslo
0:36:20,9,45,herre,Grimstad
0:35:15,3,19,dame,Grimstad
0:48:47,5,44,dame,Kristiansand
0:45:31,3,39,dame,Grimstad
0:51:32,9,65,dame,Grimstad
0:28:09,8,28,herre,Oslo
0:36:02,9,49,dame,Kristiansand
0:34:55,6,19,dame,Tromsø
0:40:31,1,29,herre,Tromsø
0:34:29,4,34,herre,Tromsø
0:47:02,3,53,herre,Grimstad
0:42:38,8,29,dame,Tromsø
0:41:22,4,42,herre,Oslo
0:49:24,3,21,dame,Tromsø
0:32:12,4,29,herre,Tromsø
0:30:17,4,31,herre,Grimstad
0:47:27,10,47,dame,Kristiansand
0:51:53,2,61,dame,Grimstad
0:41:47,11,53,dame,Oslo
0:50:50,8,56,dame,Grimstad
0:36:36,10,26,dame,Bergen
0:16:08,13,32,herre,Grimstad
0:37:18,3,44,herre,Grimstad
0:53:02,2,41,dame,Grimstad
0:44:26,1,26,herre,Bergen
0:35:50,4,66,herre,Oslo
0:40:15,5,39,herre,Grimstad
0:45:52,3,27,dame,Tromsø
0:44:33,5,23,dame,Grimstad
0:55:57,2,26,dame,Kristiansand
0:51:02,5,69,dame,Kristiansand
0:43:47,4,33,dame,Grimstad
0:39:17,7,37,herre,Tromsø
0:53:39,3,67,dame,Kristiansand
0:46:07,3,27,herre,Kristiansand
0:40:07,11,23,dame,Bergen
0:45:27,9,50,herre,Kristiansand
0:49:05,3,26,dame,Bergen
0:51:55,3,23,dame,Grimstad
0:34:57,3,35,dame,Kristiansand
0:26:46,12,33,dame,Oslo
0:33:10,9,51,herre,Grimstad
0:46:24,1,22,dame,Tromsø
0:39:49,3,56,herre,Oslo
0:40:59,7,18,dame,Kristiansand
0:41:45,4,41,dame,Kristiansand
0:48:10,2,55,herre,Tromsø
0:37:09,6,38,herre,Grimstad
0:34:19,5,24,herre,Oslo
0:30:16,11,38,herre,Grimstad
0:38:30,10,58,dame,Tromsø
0:40:02,2,40,herre,Kristiansand
0:48:28,2,55,dame,Oslo
0:35:26,4,46,herre,Bergen
0:40:02,3,24,dame,Kristiansand
0:42:07,11,50,dame,Tromsø
0:54:39,4,50,dame,Kristiansand
0:39:45,2,61,herre,Bergen
0:44:31,7,20,herre,Kristiansand
0:42:08,4,45,herre,Tromsø
0:34:42,2,57,herre,Grimstad
0:49:12,3,79,herre,Kristiansand
0:49:58,5,55,dame,Bergen
0:39:21,12,28,dame,Grimstad
0:53:09,4,44,dame,Oslo
0:46:19,1,49,herre,Kristiansand
0:20:50,5,47,herre,Oslo
0:40:57,6,34,dame,Grimstad
0:38:18,2,31,herre,Bergen
0:34:40,5,24,herre,Tromsø
0:37:51,8,40,herre,Tromsø
0:47:33,8,41,dame,Grimstad
0:29:17,8,48,herre,Bergen
0:51:53,6,63,dame,Grimstad
0:43:13,6,20,dame,Tromsø
0:32:51,7,29,dame,Tromsø
0:34:55,2,53,herre,Bergen
0:46:34,4,19,dame,Grimstad
0:41:47,5,36,dame,Oslo
0:48:01,1,31,dame,Oslo
0:24:53,7,34,herre,Kristiansand
0:37:01,3,56,herre,Oslo
0:43:27,5,31,herre,Grimstad
0:33:56,9,34,herre,Kristiansand
0:33:48,8,42,dame,Kristiansand
0:27:11,3,45,herre,Bergen
0:50:36,1,42,dame,Tromsø
0:43:39,2,22,dame,Kristiansand
0:41:25,2,21,dame,Tromsø
0:23:49,3,18,herre,Bergen
0:38:39,10,50,dame,Bergen
0:48:25,3,22,herre,Bergen
0:41:14,3,42,dame,Grimstad
0:52:38,2,46,dame,Kristiansand
0:48:56,3,66,herre,Oslo
0:47:08,11,31,dame,Tromsø
0:47:12,3,20,dame,Kristiansand
0:53:54,9,56,dame,Kristiansand
0:56:12,1,47,dame,Kristiansand
0:49:51,4,49,dame,Oslo
0:46:10,3,53,herre,Kristiansand
0:43:25,3,29,dame,Kristiansand
0:47:19,1,57,herre,Tromsø
0:48:54,10,71,dame,Bergen
0:58:08,7,70,herre,Grimstad
0:33:39,5,42,dame,Grimstad
0:23:43,5,38,herre,Oslo
0:20:33,10,40,herre,Bergen
0:44:06,1,43,dame,Bergen
0:46:17,4,26,dame,Tromsø
0:23:24,7,26,herre,Bergen
0:46:11,5,70,herre,Grimstad
0:38:44,11,62,herre,Oslo
0:55:23,2,21,dame,Grimstad
0:27:21,6,21,herre,Grimstad
0:41:32,3,27,dame,Kristiansand
0:33:49,1,45,herre,Oslo
0:44:15,1,38,herre,Oslo
0:36:07,8,38,herre,Tromsø
0:49:09,3,32,dame,Oslo
0:53:35,3,60,dame,Oslo
0:31:32,7,48,herre,Kristiansand
0:55:09,1,18,dame,Oslo
0:35:19,11,18,dame,Oslo
