ProductID,FatContent,Visibility,StoreType,SizeStore,MRP,Sales
DRI49,Low Fat,0.183879453,Supermarket Type1,,82.9276,1705.7796
FDW26,Regular,0.107274301,Supermarket Type1,,221.1772,3113.2808
FDA28,Regular,0.047570401,Supermarket Type3,Medium,125.7362,3020.0688
FDZ52,Low Fat,0.100640587,Supermarket Type1,,112.6886,1779.0176
FDU39,Low Fat,0.036111038,Supermarket Type1,,58.1562,1185.124
FDR25,Regular,0.140090284,Supermarket Type2,Medium,265.1884,6359.7216
FDM44,Low Fat,0.031225303,Supermarket Type1,,102.899,2167.179
FDA50,Low Fat,0.086752988,Supermarket Type3,Medium,98.141,1737.7379999999996
FDJ38,Regular,0.040369315,Supermarket Type2,Medium,189.753,2846.295
DRM47,Low Fat,0.043777415,Supermarket Type1,Small,192.9846,6114.7072
NCO05,Low Fat,0.046631836,Supermarket Type1,Medium,98.4384,1576.6144
FDU21,Regular,0.076839735,Supermarket Type1,Medium,34.9558,373.5138
FDF32,Low Fat,-99.0,Supermarket Type1,Small,198.5426,1384.1982
FDM27,Regular,0.277459381,Grocery Store,Small,156.3946,473.3838
FDL33,Low Fat,0.099478451,Supermarket Type3,Medium,194.4452,4697.8848
FDO60,Low Fat,0.034369528,Supermarket Type1,Small,43.7086,892.172
NCJ30,Low Fat,-99.0,Supermarket Type1,High,169.37900000000005,2376.906
NCI42,Low Fat,0.01035692,Supermarket Type1,High,208.3954,2709.1402
FDU37,Regular,0.104488444,Supermarket Type1,Small,77.896,1997.4
FDV08,Low Fat,0.028456456,Supermarket Type3,Medium,43.5454,755.0172
NCA29,Low Fat,0.027271252000000003,Supermarket Type1,Small,171.6106,2566.659
FDD16,Low Fat,0.036346224,Supermarket Type1,Small,72.9696,596.5568
FDB35,Regular,0.06498448700000001,Supermarket Type1,,92.5804,2297.01
FDS31,reg,0.044372393,Supermarket Type2,Medium,180.3318,2886.9088
NCA53,Low Fat,0.009934335,Supermarket Type1,,47.2034,340.2238
NCD19,Low Fat,0.013253936,Supermarket Type1,,56.4614,828.921
FDP07,Low Fat,0.089884775,Supermarket Type1,Small,195.111,3731.809
FDA44,Low Fat,0.053178425,Supermarket Type1,High,55.993,905.488
FDI14,Low Fat,0.08966081599999999,Supermarket Type1,Small,140.0496,1411.496
NCE31,Low Fat,0.185889129,Supermarket Type1,,35.4216,173.108
FDJ14,Regular,-99.0,Grocery Store,Small,78.896,399.48
FDY44,Regular,0.024503972,Supermarket Type2,Medium,195.111,982.055
FDZ26,Regular,0.143990173,Supermarket Type1,Small,239.6222,2390.222
FDG26,Low Fat,0.042891098,Supermarket Type1,,257.633,5382.993
FDN34,Regular,0.046023105,Supermarket Type1,,169.2132,2536.698
DRG11,Low Fat,0.08417981199999999,Supermarket Type2,Medium,109.0596,1941.4728
FDH20,Regular,0.025050746,Supermarket Type2,Medium,97.141,1448.115
FDX09,Low Fat,0.065515067,Supermarket Type2,Medium,178.137,1058.622
FDS09,Regular,0.080695806,Supermarket Type3,Medium,51.3008,759.012
NCJ43,Low Fat,0.027222517,Supermarket Type1,,174.0396,2093.2752
NCR05,Low Fat,0.054366282,Supermarket Type3,Medium,199.6084,7142.7024
DRE49,Low Fat,0.021232318,Supermarket Type1,High,151.1024,2428.8384
FDZ59,Regular,0.104183308,Supermarket Type1,Medium,166.15,3828.35
NCH43,Low Fat,0.070856383,Supermarket Type2,Medium,217.4192,431.4384
FDP03,Regular,0.061272194,Supermarket Type1,Medium,125.6388,1733.7432
DRC01,Regular,0.019107027,Supermarket Type3,Medium,48.4692,1034.6532
FDX28,Low Fat,-99.0,Supermarket Type3,Medium,100.7042,3174.5344
FDI19,Low Fat,0.052329172,Supermarket Type1,Small,243.1512,4604.6728
FDW15,Regular,0.055103174000000005,Supermarket Type1,Small,149.7734,2820.9946
NCX18,Low Fat,0.015397129,Grocery Store,Small,194.911,196.411
FDF20,Low Fat,0.033271817999999995,Supermarket Type1,Medium,196.5768,5715.2272
FDN57,Low Fat,0.053971566,Supermarket Type3,Medium,141.2154,3119.9388
NCM06,LF,0.075713578,Supermarket Type1,Small,156.4656,2471.4496
NCV53,Low Fat,0.01889024,Supermarket Type2,Medium,238.188,3835.008
FDO20,Regular,0.152364317,Supermarket Type1,Medium,254.0382,1261.691
FDV44,Regular,0.039811272,Supermarket Type1,High,191.3188,2285.0256
FDJ56,Low Fat,0.183774965,Supermarket Type1,,101.77,798.96
NCB18,Low Fat,0.041283361,Supermarket Type1,Small,87.0514,2125.2336
FDZ20,Low Fat,0.057422821,Grocery Store,,253.7356,508.6712
NCR50,Low Fat,0.011820087,Supermarket Type1,Small,151.634,1990.742
FDL24,Regular,0.024891881,Supermarket Type1,Small,170.9422,3103.9596
FDU38,Low Fat,0.138171603,Grocery Store,,191.4504,575.2512
DRB48,Regular,0.041599644,Grocery Store,,40.9822,157.1288
FDS27,Regular,0.0218126,Grocery Store,Small,194.711,196.411
FDR43,Low Fat,0.161740582,Supermarket Type1,Medium,38.419,805.618
FDI12,Regular,0.100966837,Supermarket Type1,,86.8856,2548.6824
FDU08,LF,0.027183141,Supermarket Type3,Medium,99.7042,3868.9638
FDT56,Regular,0.115032648,Supermarket Type3,Medium,58.0246,2143.2102
DRD15,Low Fat,0.099442329,Grocery Store,Small,233.1642,697.0926
FDK26,Regular,0.032308482,Supermarket Type2,Medium,185.224,2423.512
DRJ13,Low Fat,0.063246037,Supermarket Type1,,159.2578,2406.867
FDP44,Regular,0.079713576,Supermarket Type1,Small,101.3332,1537.9979999999996
FDV40,Low Fat,0.014679558,Supermarket Type1,High,73.6038,739.038
FDN28,Regular,0.030247903,Supermarket Type1,Small,101.399,2063.98
FDY13,Low Fat,0.030297819,Supermarket Type1,,74.767,1454.773
NCM17,Low Fat,0.07113587,Supermarket Type1,Small,42.7086,356.8688
DRE48,LF,0.017322453999999998,Supermarket Type1,Small,196.8768,3350.3056
FDA57,LF,0.039451625,Supermarket Type3,Medium,39.548,1358.2320000000002
NCX18,Low Fat,-99.0,Supermarket Type1,Medium,197.111,3731.809
DRK13,Low Fat,0.114609875,Supermarket Type3,Medium,197.0084,3372.9428
FDL57,Regular,0.117442838,Grocery Store,Small,257.7304,774.9912
FDR27,Regular,0.160852421,Grocery Store,,131.3942,397.4826
FDB52,Low Fat,0.03048292,Supermarket Type1,Medium,257.2672,3068.0064
FDQ10,Low Fat,0.033314389,Supermarket Type2,Medium,171.6422,3276.4018
FDY60,Regular,0.044139551,Grocery Store,,143.9128,143.8128
FDH33,Low Fat,-99.0,Supermarket Type3,Medium,44.1428,1362.2268
FDG56,Regular,0.071106549,Supermarket Type3,Medium,60.5536,2143.876
FDS07,Low Fat,0.099674817,Supermarket Type1,High,112.2518,1366.2216
FDZ13,Regular,0.153806271,Supermarket Type1,,51.335,1198.44
FDO31,reg,0.028958563,Supermarket Type1,High,78.396,1757.7120000000002
DRD49,Low Fat,0.168780385,Supermarket Type1,,236.8564,4767.128
FDW12,reg,0.035627489,Supermarket Type1,Medium,146.6444,870.8664
FDP57,Low Fat,0.052657753,Supermarket Type2,Medium,103.699,1031.99
FDO21,Regular,0.009754896,Supermarket Type1,High,223.0404,2025.3636
NCY18,Low Fat,0.031151633,Supermarket Type1,Small,173.2054,4902.9512
NCR30,Low Fat,0.118827682,Grocery Store,,75.0696,149.1392
FDZ20,Low Fat,0.034501016,Supermarket Type1,,255.7356,2543.356
NCK17,Low Fat,0.038109194,Supermarket Type1,,40.948,479.376
FDX26,Low Fat,0.087791917,Supermarket Type1,Small,180.6292,3101.2964
FDR24,Regular,0.062839798,Supermarket Type1,Small,90.883,1707.777
FDQ22,Low Fat,0.029595637,Supermarket Type3,Medium,40.9822,864.2084
FDP07,Low Fat,0.090267996,Supermarket Type2,Medium,194.711,4910.275
FDV04,Regular,0.150248468,Supermarket Type1,Medium,155.2288,1257.0304
FDL48,Regular,0.08239432099999999,Supermarket Type1,Medium,48.5034,243.017
FDE16,Low Fat,0.026451028,Supermarket Type2,Medium,210.3954,5001.4896
NCK42,Low Fat,0.01319424,Supermarket Type1,,217.4192,4314.384
FDJ53,Low Fat,0.071257912,Supermarket Type1,Small,121.3098,843.5686
FDH58,Low Fat,0.036908933,Supermarket Type1,High,115.9834,2073.3012
FDD46,Low Fat,0.141475625,Supermarket Type1,Medium,155.0998,1230.3984
FDW58,LF,0.007551665,Supermarket Type1,Small,107.1622,1693.7952
NCL07,Low Fat,0.031338558,Supermarket Type1,Small,41.048,639.168
FDU12,Regular,0.075904695,Supermarket Type1,,263.9568,4745.8224
FDO52,Regular,0.07760107,Supermarket Type1,,171.0106,3079.9908
FDT16,Regular,0.048426708,Supermarket Type3,Medium,258.7278,5466.8838
FDG12,Regular,0.00636189,Supermarket Type1,,121.1098,2651.2156
FDX22,Regular,0.023021406,Supermarket Type1,,208.9928,2103.928
DRG37,Low Fat,0.019378432,Supermarket Type1,Small,156.4972,1090.5804
FDI26,Low Fat,0.035084073,Supermarket Type1,,176.4344,2141.2128
FDK34,Low Fat,0.038604817,Supermarket Type1,,236.3564,2145.2076
FDO25,Low Fat,0.21332355,Grocery Store,,208.527,419.454
FDV47,Low Fat,0.054514169,Supermarket Type1,,84.4566,591.8962
FDU13,Low Fat,0.187850233,Supermarket Type1,Medium,146.5418,2501.4106
FDN57,Low Fat,0.054455125,Supermarket Type2,Medium,142.0154,850.8924
DRG01,Low Fat,0.044660955,Supermarket Type3,Medium,74.767,2679.845
FDU57,Regular,0.089120516,Supermarket Type3,Medium,149.8708,3611.2992
FDF24,Regular,0.02524761,Supermarket Type3,Medium,81.9934,3439.5228
FDP39,Low Fat,0.069707771,Supermarket Type2,Medium,51.0324,727.0536
DRJ39,Low Fat,0.036150153,Supermarket Type3,Medium,219.5482,5695.2532
FDN02,Low Fat,0.074245348,Supermarket Type1,,208.2638,4762.4674
FDS24,reg,0.062321222,Supermarket Type1,Medium,87.2514,265.6542
FDW51,Regular,0.158441218,Grocery Store,,213.756,852.2239999999998
NCR29,Low Fat,0.054630544,Supermarket Type1,Small,57.393,735.709
FDE29,Low Fat,0.143419394,Supermarket Type1,,61.4878,1151.1682
NCX54,Low Fat,0.048059871,Supermarket Type1,Small,105.8622,2223.1062
FDF02,Low Fat,0.103894671,Supermarket Type2,Medium,101.299,1857.582
NCR53,Low Fat,0.253947823,Grocery Store,Small,223.8404,675.1212
FDV01,Regular,0.148737487,Grocery Store,Small,155.1314,155.1314
FDX46,Regular,0.058207114,Supermarket Type1,Medium,59.1562,1185.124
DRD25,Low Fat,0.078957122,Supermarket Type1,Small,111.986,1697.79
FDX57,Regular,-99.0,Supermarket Type1,High,95.2068,2721.7904
FDA04,Regular,0.066729996,Supermarket Type1,Small,257.2962,4920.9278
FDB04,Regular,0.1107011,Grocery Store,Small,88.6856,351.5424
NCR41,Low Fat,0.018052019,Supermarket Type1,Medium,96.6094,856.8846
FDE24,Low Fat,0.15643727,Grocery Store,,142.0812,284.9624
NCM41,Low Fat,0.035728302,Supermarket Type1,,95.212,838.908
DRG13,Low Fat,0.03717912,Supermarket Type1,Small,162.5526,5920.2936
FDV34,Regular,0.019123874,Grocery Store,,73.0038,147.8076
FDK24,Low Fat,0.177354373,Grocery Store,Small,46.6744,135.8232
FDX46,Regular,0.058116758,Supermarket Type1,Small,57.5562,651.8182
NCB31,Low Fat,0.118915034,Supermarket Type1,,264.791,2103.928
FDR55,Regular,0.131973625,Supermarket Type1,High,187.9872,2458.1336
FDY28,Regular,-99.0,Supermarket Type1,,211.8218,6411.654
FDM16,Regular,0.033555399,Supermarket Type1,Small,74.7354,1655.1788
FDJ33,Regular,0.088681966,Supermarket Type2,Medium,121.973,2956.152
FDF33,Low Fat,0.021623214,Supermarket Type2,Medium,107.6596,1833.6132
DRH36,Low Fat,0.033373747999999995,Supermarket Type1,Small,74.0696,894.8352
NCS53,Low Fat,0.08991776900000001,Supermarket Type1,Medium,160.3604,2852.2872
NCN53,Low Fat,0.053148497,Grocery Store,Small,36.3874,105.8622
FDC38,Low Fat,0.122470805,Supermarket Type1,Small,131.7942,1987.413
FDD36,Low Fat,0.035607579,Grocery Store,,119.9124,118.5124
FDF22,Low Fat,0.056819936,Supermarket Type1,Small,212.6218,2137.218
FDB16,Low Fat,0.044925784,Supermarket Type1,Small,86.0198,1569.9564
FDR26,Low Fat,0.07169998400000001,Grocery Store,,177.6028,531.3084
FDO52,Regular,0.077321087,Supermarket Type1,,169.3106,2224.4378
FDF16,Low Fat,0.150806666,Grocery Store,Small,149.0076,295.6152
FDR52,Regular,0.127283051,Grocery Store,,191.7846,382.1692
FDW38,Regular,0.138008431,Supermarket Type3,Medium,54.8298,1348.245
FDK03,Regular,0.074035365,Supermarket Type1,Medium,256.1356,4578.0408
FDQ33,Low Fat,0.091723066,Supermarket Type1,,148.8708,3761.77
DRF23,Low Fat,0.122901056,Supermarket Type1,,174.4396,2616.594
FDI15,Low Fat,-99.0,Supermarket Type1,Medium,263.7884,3709.8376
NCL41,Low Fat,0.073077197,Grocery Store,Small,34.3216,34.6216
FDW40,Regular,0.175991929,Grocery Store,,140.7812,142.4812
FDZ12,Low Fat,0.172365428,Grocery Store,,144.847,572.5880000000002
FDK60,Regular,0.094246644,Supermarket Type2,Medium,98.9068,1749.7224
FDX25,Low Fat,0.10203648,Supermarket Type1,Small,180.9292,2736.438
NCM30,Low Fat,0.066969525,Supermarket Type3,Medium,39.2796,701.7532
FDK14,LF,0.041071581,Supermarket Type1,High,82.5934,1310.2944
NCP18,Low Fat,0.028656248,Supermarket Type1,,149.3708,1203.7664
FDH26,Regular,0.034693175,Supermarket Type1,Small,140.1496,1552.6456
DRK23,Low Fat,0.071628097,Supermarket Type3,Medium,251.904,4301.068
FDB60,Low Fat,0.028516696,Supermarket Type1,Small,194.6136,3110.6176
NCN17,Low Fat,0.054939029,Supermarket Type1,Small,101.4358,1608.5728
FDE10,Regular,0.090130537,Supermarket Type1,,131.4626,1705.1138
FDR58,Low Fat,-99.0,Supermarket Type2,Medium,92.9462,1018.0082
FDA33,Low Fat,0.033893487,Supermarket Type1,Small,147.0076,3103.9596
FDN24,low fat,0.113908117,Supermarket Type1,,53.3956,982.7208
DRI13,Low Fat,0.020326962,Supermarket Type1,Small,216.7508,1736.4064
FDX21,Low Fat,0.08509812,Supermarket Type1,Medium,108.2912,2293.0152
FDQ40,Regular,0.035997543,Supermarket Type1,High,176.9712,3691.1952
FDX23,Low Fat,0.029686148,Supermarket Type1,Small,96.4436,378.1744
FDD17,LF,0.032626952,Supermarket Type1,Small,235.9906,6893.0274
DRH03,Low Fat,0.035057688,Supermarket Type1,Small,91.612,279.636
FDG60,Low Fat,0.060699725,Supermarket Type1,Small,233.3616,6093.4016
FDB32,Low Fat,0.041063069,Grocery Store,Small,93.5778,187.7556
DRE12,Low Fat,0.070767174,Supermarket Type1,Small,111.986,792.302
FDR12,Regular,0.031598706000000004,Supermarket Type1,,172.9764,2233.0932
DRH11,Low Fat,0.075495088,Supermarket Type1,High,55.3614,497.3526
FDY28,Regular,0.15277077,Supermarket Type2,Medium,214.4218,4274.436
FDR26,Low Fat,0.04307908,Supermarket Type1,,177.8028,1239.7196
FDL27,Low Fat,0.010652508,Supermarket Type1,,65.6826,774.9912
FDJ15,Regular,0.023318068,Supermarket Type1,Small,182.4608,7534.1928
FDU49,Regular,0.030819397,Supermarket Type2,Medium,86.054,2336.958
DRF51,Low Fat,0.165838224,Supermarket Type1,Small,36.6506,607.2096
FDN12,Low Fat,0.13575135,Grocery Store,,111.5544,223.7088
DRK23,Low Fat,0.07191675,Supermarket Type1,High,254.804,7843.124
FDL10,Low Fat,0.039653081,Supermarket Type2,Medium,99.5042,1686.4714
FDX07,Regular,-99.0,Supermarket Type2,Medium,184.595,3844.995
FDO37,Low Fat,0.021358889,Supermarket Type1,High,232.3326,2541.3586
NCA41,Low Fat,0.032652796,Supermarket Type1,,190.8162,2886.243
NCQ06,Low Fat,0.0420611,Supermarket Type1,,254.1014,3315.0182
FDJ48,Low Fat,-99.0,Supermarket Type1,,245.2118,5681.2714
DRD24,Low Fat,0.030645958,Supermarket Type3,Medium,141.7154,2694.4926
FDW10,Low Fat,0.118297605,Grocery Store,,175.037,529.311
FDU51,Regular,0.096709408,Supermarket Type1,,175.8028,3896.2616
NCC31,Low Fat,0.019901356,Supermarket Type1,Medium,157.5972,3427.5384
FDY02,Regular,0.087221497,Supermarket Type3,Medium,263.991,9467.676
FDU34,Low Fat,0.07518071,Supermarket Type1,Small,126.2046,1618.5598
FDX21,Low Fat,0.14221570000000006,Grocery Store,,108.7912,109.1912
NCH29,Low Fat,0.034543718,Supermarket Type1,,99.7726,978.726
DRL35,Low Fat,0.030751366,Supermarket Type1,Medium,42.577,952.094
DRN37,Low Fat,0.096842096,Supermarket Type1,,166.1158,501.3474
NCN53,Low Fat,0.050808821,Grocery Store,,33.6874,70.5748
FDL45,Low Fat,0.063081713,Grocery Store,,125.7704,250.3408
FDA37,Regular,0.055451725,Supermarket Type2,Medium,122.6046,2365.5874
FDK20,Regular,-99.0,Supermarket Type3,Medium,120.5072,2695.1584
FDA49,Low Fat,0.108665723,Grocery Store,,86.4198,87.2198
FDG59,Low Fat,0.043322254,Supermarket Type1,,39.6164,1004.0264
FDV03,LF,0.057809959,Supermarket Type3,Medium,156.2314,2947.4966
FDF16,Low Fat,0.08613237300000001,Supermarket Type1,Small,148.8076,3103.9596
FDU36,Low Fat,0.046342889000000005,Supermarket Type1,Medium,97.3384,886.8456
FDU35,Low Fat,0.132590283,Grocery Store,,98.17,199.74
FDH08,Low Fat,0.030516069,Grocery Store,Small,227.801,459.402
FDF24,Regular,0.025473816,Supermarket Type2,Medium,83.1934,1146.5076
DRN36,Low Fat,-99.0,Supermarket Type1,Small,96.6752,479.376
FDS59,Regular,0.043856919,Supermarket Type1,High,109.057,2746.425
DRJ23,Low Fat,0.041904578,Supermarket Type1,,188.1872,4159.9184
DRF25,Low Fat,0.038917891,Supermarket Type1,Small,35.91900000000001,1171.808
FDL15,Low Fat,0.046707264000000005,Supermarket Type1,Medium,152.6682,1829.6184
NCP43,Low Fat,0.030501281,Supermarket Type1,Small,180.566,3415.554
FDB28,Low Fat,0.093574769,Supermarket Type1,,199.4426,3361.6242
FDX50,Low Fat,0.074565098,Supermarket Type1,High,111.3228,663.1368
FDE41,Regular,0.064014173,Supermarket Type1,Small,83.3566,1437.4622
NCR50,Low Fat,0.011838464,Supermarket Type1,Medium,155.134,2603.278
FDD41,Regular,0.086837543,Supermarket Type3,Medium,106.2306,2090.612
DRI11,Low Fat,0.034457776,Supermarket Type1,Medium,113.3834,2073.3012
FDJ28,Low Fat,-99.0,Supermarket Type3,Medium,190.9162,5772.486
FDP48,Regular,0.044091657,Supermarket Type1,Medium,182.995,3844.995
FDY37,Regular,0.026546765,Supermarket Type1,High,142.14700000000005,2147.205
NCC07,Low Fat,0.023951149,Supermarket Type1,Small,105.6964,1577.946
FDJ10,Regular,0.129705008,Supermarket Type1,Medium,141.8838,1966.7732
FDY37,Regular,0.026563851,Supermarket Type1,Small,141.247,3292.381
NCL19,Low Fat,0.015700603,Supermarket Type1,Medium,141.14700000000005,2719.793
FDI50,Regular,-99.0,Supermarket Type1,Small,229.0352,5496.8448
FDO39,Regular,0.137366883,Supermarket Type1,Small,184.9608,3858.9768
FDO25,Low Fat,0.127424932,Supermarket Type1,Small,208.127,2306.9970000000008
FDE24,Low Fat,0.09384335,Supermarket Type2,Medium,142.3812,1139.8496
FDW19,Regular,0.038578501,Supermarket Type1,,109.557,1757.7120000000002
FDT36,LF,0.111727876,Supermarket Type2,Medium,33.9874,564.5984
FDH16,Low Fat,0.052637056,Supermarket Type1,Medium,88.583,808.947
DRM37,Low Fat,0.096790497,Supermarket Type2,Medium,197.2768,3941.536
NCN07,Low Fat,0.033997473,Supermarket Type1,Medium,129.9284,1845.5976
FDK25,Regular,0.157149885,Supermarket Type1,,168.2474,2863.6058
FDK41,Low Fat,0.12780038,Supermarket Type1,,83.6224,852.2239999999998
DRL60,LF,0.045291822,Grocery Store,,153.5682,457.4046
FDR43,Low Fat,0.161458973,Supermarket Type1,Small,37.819,256.333
FDY15,Regular,0.171093639,Supermarket Type1,Medium,155.66299999999995,2034.019
FDW08,Low Fat,0.14825809,Supermarket Type1,High,108.428,1278.336
DRE15,Low Fat,0.017821466,Supermarket Type1,,75.1012,1366.2216
NCO30,Low Fat,0.01581384,Supermarket Type1,,183.2608,2940.1728
FDO32,Low Fat,0.119959873,Supermarket Type3,Medium,45.506,885.5139999999999
FDH05,Regular,0.091283986,Supermarket Type2,Medium,232.6984,2316.984
FDH10,Low Fat,0.049066248,Supermarket Type3,Medium,192.4478,8912.3988
FDP58,Low Fat,0.135416391,Supermarket Type1,,218.3482,2847.6266
NCH43,Low Fat,0.070510189,Supermarket Type1,High,214.4192,1725.7536
FDZ32,Regular,0.066765523,Grocery Store,Small,107.1964,420.7856
FDU12,Regular,0.07575107,Supermarket Type1,Small,262.8568,5800.4496
FDM36,Regular,0.058730831,Supermarket Type1,Small,171.9422,3448.844
NCP50,Low Fat,0.020460284,Supermarket Type3,Medium,81.7618,2175.1686
DRB25,Low Fat,0.069401919,Supermarket Type1,High,107.9938,2036.6822
FDU15,Regular,0.026579951,Supermarket Type1,High,34.7532,683.1108
FDF58,LF,-99.0,Grocery Store,,62.151,63.25100000000001
FDX35,Regular,0.139913045,Grocery Store,Small,227.9036,455.4072
FDX51,Regular,0.022093019,Supermarket Type1,Medium,195.9452,2348.9424
FDB47,Low Fat,0.071369947,Supermarket Type1,High,209.1612,2090.612
FDL51,Regular,0.047482391,Supermarket Type1,Small,215.9876,3430.2016
NCM29,LF,0.017642229,Supermarket Type1,Small,131.8626,2885.5772
FDB29,Regular,0.052625179,Supermarket Type2,Medium,113.4176,1488.7288
FDS25,Regular,0.14057889,Supermarket Type2,Medium,112.1228,663.1368
FDR36,Regular,0.203510667,Grocery Store,,41.0454,251.6724
FDQ27,Regular,0.044321422,Supermarket Type1,Medium,103.899,2889.572
FDZ22,Low Fat,0.045525961,Supermarket Type1,,83.425,1498.05
FDB02,Regular,0.029140008,Supermarket Type1,High,176.33700000000005,3528.74
FDZ34,Low Fat,0.075878519,Supermarket Type1,Small,194.082,3861.64
FDL46,Low Fat,0.054046705999999986,Supermarket Type1,Small,119.5466,353.5398
FDN38,Regular,0.091954465,Supermarket Type1,Small,250.6408,4756.4752
FDK04,Low Fat,0.052418124,Supermarket Type1,,56.5588,801.6232
NCF31,Low Fat,0.052058629,Supermarket Type2,Medium,150.6024,1821.6288
FDV59,Low Fat,0.080387424,Grocery Store,,219.2166,1524.0162
FDU13,Low Fat,0.187523164,Supermarket Type1,Small,146.2418,4414.254
FDV14,Low Fat,0.044460448,Supermarket Type1,High,88.7856,1142.5128
FDR09,Low Fat,0.077882226,Supermarket Type1,,258.0962,1035.9848
DRP47,Low Fat,0.14048631,Supermarket Type1,High,252.7382,3280.3966
FDC23,Low Fat,0.017979145,Supermarket Type2,Medium,178.3686,3199.8348
FDU33,Regular,0.134919202,Supermarket Type1,Medium,46.9402,780.9834
FDS27,Regular,0.012447775,Supermarket Type1,High,197.611,2553.343
DRO59,Low Fat,0.054264078,Supermarket Type1,,75.0012,834.9132
FDD48,Low Fat,0.030219852,Supermarket Type1,,114.7176,2748.4224
FDL33,Low Fat,0.099879337,Supermarket Type1,High,195.1452,1761.7068
NCK30,Low Fat,0.06122696900000001,Supermarket Type2,Medium,253.0698,2283.0282
NCP42,Low Fat,0.028207784,Grocery Store,Small,195.5478,387.4956
